# Generated from bridge-api/intelligence-knowledge-graph. Do not hand-edit.
edgeId,sourceNodeId,relationshipType,targetNodeId,relationshipVersion,relationshipConfidence,relationshipSource,testOnly,relationshipHash
edge:b9e8517571eccef6ab82,Score Run:score.safety_critical.supervisor.offline.v1,PRODUCES,Hash:916c32beb5953507640354e57cb05a2e1dbb3f608f3682bb69a2b8af4881866c,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,b318bd4e2ec438d1265e1dee0b173196f602d686a2520b1b7ee2fd2c83478f2b
edge:c75ef55b10c611b272d4,Score Run:score.safety_critical.supervisor.offline.v1,PRODUCES,Hash:6c23bb67686812ccafdf068c7876621d32498298daf8e29180b19d902b769897,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,38b53ed96d244564856d6145389df88362365270526448f5b3032aa0494b95de
edge:cf849551638c1cdc78df,Score Run:score.safety_critical.supervisor.offline.v1,PRODUCES,Hash:497467d0a13ac8d77592beb470edbfe4822d07bfbcf04e3941e01973d5162bb9,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,0e81ef006e94a12dc8cbc0e27b2ac2ad5add7b481232136c049665512dd5db08
edge:05fea906c4939aae1146,Score Run:score.safety_critical.supervisor.offline.v1,PRODUCES,Hash:552f3561e1e6c5ca976ef9cf831abd8c8af6a14c503b874eaf672ddd4436df5f,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,da5959b68590d1b7b3305c04df109c3c3801c367dc90ea58dedbfb314e852118
edge:dad64323d72ac1f99da5,Score Run:score.safety_critical.supervisor.offline.v1,PRODUCES,Hash:8c3971111c068be7b86d5d4001005048ecd46bcf70a8f28d3560f3dd58c3c663,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,af1a257b0c1ab80895a91f86781ecb58a4ddd504ef3d929e336ae7eee0e22010
edge:5cce8c03348daca6d5a2,Score Run:score.safety_critical.supervisor.offline.v1,PRODUCES,Hash:0a92450d676e6ac6c6775c95e874e33cff53b33e0b1ba8cb8027db6537c3f85b,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,9f33b42aba23f1de0244d27ab49ce28d7ef4478138a2da6347bcad6f8031a42d
edge:3ac3436180c7530d53ba,Score Run:score.safety_critical.supervisor.offline.v1,PRODUCES,Hash:f95964faadf7f214c514012ed37752f5f33e5e5e0dd9084ddca78f01cd6805f1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,f6f941f20771f4ebdb157c8ec8ae98f4e72df31d892281086af61856e834f21f
edge:bfe9ab46798da2a7c746,Score Run:score.safety_critical.supervisor.offline.v1,PRODUCES,Hash:b6c9f81751aaee6dd79654bc134a021aece3cfe8d7d784f6f06e1678ed6b289d,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,e94a7d9ad96e6cba84411330c0360bc09510cbaaf2aa060918330de0e8b2b321
edge:6907f3338d4f1859388a,Score Run:score.safety_critical.supervisor.offline.v1,PRODUCES,Hash:db0db77534e4f6cdd37a6ccba2d180a6d4be6893e7620fdefd93624eb78079a2,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,c65107521feaf5b3dda86f9ce28231c83cc78c5d7e6d70ce3d2edc3721139f07
edge:42f173506abba94d24e3,Score Run:score.structured_output.initial.offline.v1,USES,Score Profile:STRUCTURED_OUTPUT_TEST_PROFILE,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,d837a7eb52161679814f13257d54d1cf02c9626a51a9155ddadec6fc352a4d5b
edge:f0c1c6e5b9175e891a09,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:049fc903548ccc6556f758505dba19087c32f46aafca16aec1a57cae81a72b4b,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,8118ceb4083014e74436f11212ecd2dd4fac56473d7825a7dbe50ffbc7d3bd7f
edge:b8dc85565e9be9631a3b,Score Run:score.structured_output.initial.offline.v1,SCORES,Capability:legacy.ai.structured_response,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,23c7d37ad901c6064722899834d59f49516e095393f3de2b0299b3a7a6861df5
edge:04c704ec77a1a06670eb,Score Run:score.structured_output.initial.offline.v1,USES,Benchmark Dataset:legacy.ai.structured_response.benchmark.schema_compliance,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,4b5400905a1a4433706759f76c9ac863c9b9d491184c2fd99ad88dec1fce72e4
edge:26d96b507ee2b1592069,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:b6dc6cb840abe1c7b4fc4078d8e07996ec91291acf044ce6d64715a322588264,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,b1ae5519092feee9b137d6e345131ca55b60a6422ee6b3a5a7c959d141201e21
edge:ff1f50869c9adb285927,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:e38b8b7cdd0fce351b754bc22b03d2c2f2581759b608423a38616c6edad300c5,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,d20bb7ddd81cd4786774ad1a6c0f257b88f23803f0619aa51982cbe9b9710217
edge:62ae91ae0b0ac015bb88,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:20f4da50c9f861562ca7664c5c4f44294b49880508cd592995cbac5be660c606,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,5675f61662e84f1f3beb4e5944a125c9644d6e6e9ce1ea6ae8d9b6a9e65d690e
edge:175c7b2f52cf712e1141,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:afaf1552bed9da314ff16eb486e7ea1bb954557aec2fb3078656bced9ed13882,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,930a741c0af661c4b6f1b28447e935421ca80090988ff0131057d3ccfb594d07
edge:2c3267c0bd680bebca0e,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:88b86bbb4d7e710f273a4bbed440fee3d3617e252299e6ea86d3da928488422b,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,ef90ad8444dee6a188328ea84fed51fde5c2b090973fedf4c20540242f7a64ce
edge:e84c4ed94e1e366db168,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:f399e377c03a52651e7b00e6e73f249096991e45ffb8a9f26e68d82b3cf6d5d0,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,8f614b6727d7755723a32f0db246a1805598b5a6e79c5277317d28bd19d186cf
edge:c7575684c9df12fe6372,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:baf0cbc218d6f966e08a9fa7812f0b23e4581e88ff57dcb799f565b3c3651d32,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,54d8e1f10126921fd14b1bf10f448aaa3099837f4dca7ff16d2010e1b1f5efde
edge:6b9ce04e69ad88e31488,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:4df143356a94dcb3a68d2f94d9d11b7ae92e7002233b1b503ae0d3e77560f4bf,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,e2af0688ac9979fd4851856bab8370b4a1010e192bf64604da94ceb1d13426aa
edge:11281f7d0cef545ea335,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:6298cdb5a95a51a5dcc41a8b4f61125a6268b2210ae9fabdc978ea814ea0367c,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,7d1518649a53a4e7a6efd142a72aecb1fa33d6ad22aee1897499b5b461ba1ed8
edge:5cd3e6a383299f9cb43e,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:5a0bbe4953778493ed7d4dbf605a74c585c36c6977ad0844333343740a72772a,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,797562328e69a8f71b6777a93ed68dc8af26a4779991a73b37436dad06d3353d
edge:5f9a483ee3331d15b219,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:f87e5b33fe45ca0d478db400d6d5d23447be663e748f1d11e986fe50b45817de,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,a43069b1c8ba3d7e5cba2330b90aff4066c567ac480445f58a28e3f67309588d
edge:692a791feab8ed04eb98,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:90665a7e214975f4d4455f148b08b62369a6498133a4ee0794cf694a697b1d89,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,f5281971c16e686119268f57b31b1f4e03457bae1e04afefa95d85bd01895bc1
edge:90d54548a6e9995b5c21,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:f0e483e69e9aa8dd682d9a7ce7982b20903525e998e8e1507112dea2f1f82dc2,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,9ac3c3ca14c8c6183137eac290024b5ddc0d137ab5a984513746401e1bad998b
edge:8d048a985ab812384320,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:298874ba71feba95dc1cd09e44a30f03f7a73e3f494a20eae526b5f2d272f708,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,4e44945df64867da6c838c2e2c5501bef077ce26feabe53ccad0b27d09cb52f8
edge:70ae6a565465f2304b3e,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:403240cb0c49c2c39aa7bce6e438c58d8e10da1e4271bbb05eda0de486e64cf6,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,8164b983c3bcad805f371df4dd7489c96050f743fe538d3d9cef587b15f41c0f
edge:91458f47417992ba158e,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:827029033fc56de4aab2694531465a21c4597a522da9b9874b7e9bc165505182,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,84cdfc8423894e27cb29470f76f6351d7a080b90cb1db8b814177f0c4e854238
edge:2ebdaee5a8322244c2d9,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:78cd5204ae9a70ff8f4c06dc70a0755b2df309b85eaac13a96797f4da3813532,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,a970c7d77be3414597d94766a6e2834e8621ed64f8d1882fe446e01d017a81f4
edge:40362a9a3aee78218609,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:6980263633ede2c1ad9866b010f879962abe476e8b610b904b7c1ec5baecede9,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,ff97ccb0bf74abb79042c1d651f6dec622875dcc7ddd233ee7ebe389950be6d9
edge:f6025912c1baf7d86841,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:1e7982f132c71d7ff0a4d8526befee381aacc67a12124f3523e523b0412419fd,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,cfa7e2299038cbcf7f52a8bfa24cc68073af83a6e92a090c31381aec358e5888
edge:4fa1bd72e364ac7118b4,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:4f2845ab3db6e90af6b23133c8491c33571140840eea97e473839af2411d9cb8,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,57e5a86f1476809f8e90f9eee5d6e773163aa6f89daebf476979d15b859f1944
edge:2184f32723f608f36f9e,Score Run:score.structured_output.initial.offline.v1,SCORES,Capability:text.cleanup,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,92ec7fd8f6de08293c3f6f04061e2dc429ead302e90cbaa9f9be02f3af53bf77
edge:4f7f43d717758b9f6f65,Score Run:score.structured_output.initial.offline.v1,USES,Benchmark Dataset:text.cleanup.benchmark.core,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,eec978bdd6dc698faeb3d5111f1f3bfafbf42f28e340403f095dbda0e7a2a931
edge:845526e395fb511b91af,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:bf8ca30af4c536310c9f71863f0257f1af7d48caef7c0b86e82a6320207ebd2c,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,d9913fb2782543443f2563b140f61fa9e979aa2c131662d213350badbf600b0f
edge:bbacb9134ca7cccb34ea,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:0bc8c7e33178c20740160dcfa9db559be4f3824215077fb8ab6ebe49d4e239fc,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,eca906f40b462059844d9522109d44aa96a51c6946bd70b823636585230ec88c
edge:c575ff48fb871e8dcf30,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:c3575e9cbe0cb1bedf62f927eed67392bc69651a5fc8b35ae478c23dbcb09f3d,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,eaa22355c48f47d9028f9b80e932ef589643446cf38cea13d9cf860cd605afad
edge:7df305e243f4d6840a4e,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:66dd0bb1695b7f10cc7d0bbf204478bafe7e5253526dda34324ac135e2122877,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,c957ddebee3cf2ee36d3d9dda154506a7b1df773c90a7d84decdb986ba74ef15
edge:b3fdc05254ff0d202607,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:85e02fd0cf429c3ae60548dddcd196716378dddfc53e041919e6f2a050b82109,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,e217cdcbfbb85cfcf45abf163943f4c18313747acfb360dd5d5e83a72a32b6ed
edge:d22af9c9754d18197d01,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:e453e1651a96e718ec2591321c8db39a93fd6f1985779f0d7693ff109e79e647,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,a67f2b71ec515a21b9ac5effc9b0ff534b8a304f4566e73e449cd7143aee23fb
edge:afbafe6bac2855352c4c,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:99fa1e756fa3b7556f285afbccbac7d4034e3b5d6a73c856c32d717f982c96e3,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,3614e9154f2fd16fd62cbab7e458c8864287502d8fac43f48bd961d749b11513
edge:85c5d24063c37139fcae,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:f418ee9769725cd1f326373abb1718f365dbe862c99d60c2a079ba0dff78983a,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,2730f1c72b44548422f13acf808c1ef7dd3c708892a73b68f77b99115f108837
edge:4db21e1a103ac254f137,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:c96dbafda363e1b64fe4525016be805047ca12432e59eac7aca6acbb89864eb7,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,547576c56336a88716130cb1ef36715e207099b9c3eeaddbb85de2d80ff3109c
edge:9d1fe00b78eda05babbb,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:b76c2c0e5eaf839d7e0a987cb0fb6c8533b1dfc577912541619d0136c69c69f9,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,fa08d7d1e0e4f4f5b73f00af5b4db36be05bdd0437063337f16b08f0d692f78e
edge:3fb54fb09ddd45eb3f76,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:7aeb6f4dd3120bce6ed43a5341354b7b120a8ccd812f04e18e1ecd364a5033b5,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,f3fa282132456d849c893624a948a1307b290e58d31e047e0e0294ab7904dede
edge:6a763140d9ec4bffd460,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:ecae6fea946a72cb6ea0a7da72e060efa19d32b5b0bafa8fc6e5a99b4e0b878b,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,34247210e88a0477a379e013b7f215e3279a5dea9afbfafe73be9f8885db5afa
edge:9b4debcd2bcd2d7a64df,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:d1a56c50a41bdd39b4175c33416eb7378586f11bcec2f27776c40556bdd4b8e8,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,3498a6fe25f02ac1612756327fed1cfc56fdd387da05508e31120d0b7ba1e60e
edge:ba73336f193ef9acca5f,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:00bc0aec9454703547308a088266eb754de5d5d5a7ac3507361c8761bbed4dd2,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,3d5807a7b4f5d37c54da11dfdba241144ceae12030f0ae3d549fb75d5306adcd
edge:303049487a482e946ee3,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:c15fc04f6c0ad850b8f59c2c0e4f33f785fca76a6bc22ce27f4af527fd9becf2,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,b8264926a02987c90c0c25c6f067da2a1559bbfbb7d33de67c0dce3f2bc23470
edge:dda66078960821af008d,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:4b4362a11d6abb53d9471fa640976c54eee4581bb3e9e1083f546a94fd114512,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,3f6920e10785c314e1eb03b67ae8a1e4bb85bbd3cc35fc6e790fbad5b3a80c01
edge:24d78401a9d006a635f2,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:6bac2770178bb13843473a481c2cf8ef4bccc2ecf0c419e88aa804f4ab09b271,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,c2ece2f83335b4e0fc3c8b9ff58654184aacad3a94a63482a2d4d41c1746dfff
edge:8091afe44ed53503864b,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:f5da5dc5963e82bd422f9852cab4cb502f1634494dcec7b8b76e1987bc4adf53,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,c90c8702855dd7308b0a781df3300baeb13e45752fb3beac6af086f875c5f37a
edge:c5cdf71e703b87225ed2,Score Run:score.structured_output.initial.offline.v1,PRODUCES,Hash:a930fc2560058882a1bca9f68951b4d3e64e4faf7738b006b541cdc4fea66fe7,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,5f5d33c729733620b7e2b5cd1ea827c0499f5c65b6ba1f8eec1a0b6077875d1a
edge:1e5f43370b32ee6bf095,Cost Governance Record:cost.structured_response.initial.offline.v1,USES,Pricing Catalog:SYNTHETIC_TEST_PRICING_CATALOG,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,a68697222823e3fd027bcd48d9797c1f6cd7efe847501e24e3827f7f032561db
edge:36155391b414fdbbcc45,Cost Governance Record:cost.structured_response.initial.offline.v1,USES,Cost Model Profile:FULLY_LOADED_TEST_PROFILE,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,5a1302689fdf8b93d81f2df7cadca8d7b78a010144ea08968b379b6515f6b391
edge:42ff47e1c585f53ef62a,Cost Governance Record:cost.structured_response.initial.offline.v1,USES,Budget Profile:SYNTHETIC_BUDGET_PROFILE,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,bd0bd68a20c1ed0a02798b1cbe2d2046ff6a9c0079d9dfb1f3636df8b19ddaab
edge:241ae14b72ab9e8eb443,Cost Governance Record:cost.structured_response.initial.offline.v1,GOVERNS,Capability:legacy.ai.structured_response,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,efa4163b18535f5df28384742f43ebe57558bf200a0431ba5e8182822493c5bb
edge:7050a058d24923d2cea3,Cost Governance Record:cost.structured_response.initial.offline.v1,USES,Benchmark Dataset:legacy.ai.structured_response.benchmark.schema_compliance,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,38ca24d0987de495fa8a76523a34ee182572c9dfefe6c02eb78b1e2862c808c4
edge:a621f7ffbc54eecf712e,Cost Governance Record:cost.supervisor_report.budget_simulation.offline.v1,USES,Pricing Catalog:SYNTHETIC_TEST_PRICING_CATALOG,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,2472f3b48b2ab534c6ce8132b1e6829bcfae162517f155b48e0bbc12bbccff76
edge:9d30865dc2151a7ede13,Cost Governance Record:cost.supervisor_report.budget_simulation.offline.v1,USES,Cost Model Profile:BUDGET_SIMULATION_TEST_PROFILE,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,3c3a910afb6dbaad607c61fc9be75020745654b0a2e6c6098ba173f0f2d4faa7
edge:26c1a302d2bed771150c,Cost Governance Record:cost.supervisor_report.budget_simulation.offline.v1,USES,Budget Profile:TIGHT_SIMULATION_BUDGET_PROFILE,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,63ae2af22b81041f48dc38075835ad758adee149469a24d20d947842ed00ded8
edge:e53d28c66b280be29fae,Cost Governance Record:cost.supervisor_report.budget_simulation.offline.v1,GOVERNS,Capability:supervisor.daily_operations_report,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,64352376be499d36db2fb6f393b9780f15abf1f42bc2d09c197bac3812450917
edge:1a13cc59a600d0cd4635,Cost Governance Record:cost.supervisor_report.budget_simulation.offline.v1,USES,Benchmark Dataset:supervisor.daily_operations_report.benchmark.safety_language,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,57735dd941723c363e04ae2dfaaafd43832952b3d6567a2fe334997ef7ad2399
edge:cf0d7368a4d462a1ba28,Cost Governance Record:cost.text_cleanup.initial.offline.v1,USES,Pricing Catalog:SYNTHETIC_TEST_PRICING_CATALOG,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,8026f2ac43babb1d74e9ed83afe574baa02b88eb69a4b35d9255f90d7c3a1ab4
edge:7aac3d2e26b57fca14ac,Cost Governance Record:cost.text_cleanup.initial.offline.v1,USES,Cost Model Profile:DIRECT_EXECUTION_COST_TEST_PROFILE,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,73487f5e3afbcc49bf9ad13fe84da64af8fc64ddeaf3f5e0c1a54f55618291a7
edge:63d577f50770243eba4e,Cost Governance Record:cost.text_cleanup.initial.offline.v1,USES,Budget Profile:SYNTHETIC_BUDGET_PROFILE,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,f72125e7293ad984bbfa9a6ccf9cbbe0a8da4babc0c0c498ca481d31d31f6c62
edge:45d17a264226add45640,Cost Governance Record:cost.text_cleanup.initial.offline.v1,GOVERNS,Capability:text.cleanup,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,7a9f7f5fbf7dc57749a33d189a84585dc825c145f9c4c9d7e5384b4a3c37d627
edge:25327001478e9b08194d,Cost Governance Record:cost.text_cleanup.initial.offline.v1,USES,Benchmark Dataset:text.cleanup.benchmark.core,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,9f789bb3041e63474535f5d069ca22f114c2c0099a06c41c4d8da8df8db39c74
edge:84adccf20f0dce69d771,Execution Decision Request:decision.structured_response.fail_closed.offline.v1,USES,Capability:legacy.ai.structured_response,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,6ac43fa00a48f29809531f0f2d5332b844f6ec6dc4dc73c1291287b87f63a106
edge:caf4dd5711a9885cf15c,Execution Decision Request:decision.structured_response.fail_closed.offline.v1,HAS_POLICY,Decision Policy Profile:INSUFFICIENT_EVIDENCE_FAIL_CLOSED_TEST_POLICY,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,91e57c5aeae4527dc67664a27177fb72eec68b3127515a83eeeac752d776e673
edge:bdb82504bc6013de36e7,Execution Decision Request:decision.structured_response.fail_closed.offline.v1,DEPENDS_ON,Score Run:score.structured_output.initial.offline.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,05eeac70e081cf2e8e5285663a3176277120cd4ef64fc7af8707333ed8fa1cdb
edge:abd86784469c9581b65f,Execution Decision Request:decision.structured_response.fail_closed.offline.v1,DEPENDS_ON,Cost Governance Record:cost.structured_response.initial.offline.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,fda2d8132ae1a62f7e27a4ccc22f5e8658f8a46b79900896603819aaee6a9f30
edge:df261561152701d09eeb,Execution Decision Request:decision.structured_response.initial.offline.v1,USES,Capability:legacy.ai.structured_response,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,8d76784c68a05e31b523caea2aedc3d4d553da0ba3e536fa2328d927bb97878e
edge:accf7b5a320e5967bb63,Execution Decision Request:decision.structured_response.initial.offline.v1,HAS_POLICY,Decision Policy Profile:OFFLINE_FIRST_TEST_POLICY,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,ab99b86c0f984c56b825b18068625d550199091809475fb5b374d164e65ba8c3
edge:71019e53ef8372eaf487,Execution Decision Request:decision.structured_response.initial.offline.v1,DEPENDS_ON,Score Run:score.structured_output.initial.offline.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,6ec9f84ba896a1cdee968874df6a9b626e39442e4f80003749ba942bdab7de80
edge:4801e44e0014be3dde52,Execution Decision Request:decision.structured_response.initial.offline.v1,DEPENDS_ON,Cost Governance Record:cost.structured_response.initial.offline.v1,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,6fcc2a82109428378295d0cf53a95c5ba1bfa139b567249879cbab6575faf5e3
edge:0f974bb0e4c45fb0d765,Execution Decision Request:decision.supervisor_report.initial.offline.v1,USES,Capability:supervisor.daily_operations_report,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,6c2c80719d246562bec73a80532b00eab4c176f1154af06f5e24b969a23f7f92
edge:afa8bca30815df104144,Execution Decision Request:decision.supervisor_report.initial.offline.v1,HAS_POLICY,Decision Policy Profile:SAFETY_CRITICAL_TEST_POLICY,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,bf76a4c5287f6a3d262427186147d0794f9657bddeb4e90fe1378db71b2b7383
