"Path","Category","Size"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\third_party\json5\json5.js","F. Local caches","27485"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\third_party\legacy-javascript\legacy-javascript.js","F. Local caches","13944"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\third_party\lighthouse\lighthouse-dt-bundle.js","F. Local caches","2229588"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\third_party\lighthouse\report\report.js","F. Local caches","181756"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\third_party\lit\lit.js","F. Local caches","47936"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\third_party\marked\marked.js","F. Local caches","38221"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\third_party\puppeteer\puppeteer.js","F. Local caches","259690"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\third_party\puppeteer-replay\puppeteer-replay.js","F. Local caches","29267"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\third_party\react-devtools\react-devtools.js","F. Local caches","1570979"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\third_party\third-party-web\third-party-web.js","F. Local caches","192172"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\third_party\wasmparser\wasmparser.js","F. Local caches","99351"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\third_party\web-vitals\web-vitals.js","F. Local caches","11822"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\adorners\adorners.js","F. Local caches","3077"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\buttons\buttons.js","F. Local caches","13515"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\cards\cards.js","F. Local caches","1740"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\chrome_link\chrome_link.js","F. Local caches","1540"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\code_highlighter\code_highlighter.js","F. Local caches","5661"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\dialogs\dialogs.js","F. Local caches","16084"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\diff_view\diff_view.js","F. Local caches","5659"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\expandable_list\expandable_list.js","F. Local caches","2017"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\floating_button\floating_button.js","F. Local caches","2004"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\helpers\helpers.js","F. Local caches","1521"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\highlighting\highlighting.js","F. Local caches","1509"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\icon_button\icon_button.js","F. Local caches","6446"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\input\input.js","F. Local caches","1592"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\issue_counter\issue_counter.js","F. Local caches","6606"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\legacy_wrapper\legacy_wrapper.js","F. Local caches","621"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\linkifier\linkifier.js","F. Local caches","1817"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\markdown_view\markdown_view.js","F. Local caches","17157"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\menus\menus.js","F. Local caches","19155"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\node_text\node_text.js","F. Local caches","1657"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\panel_feedback\panel_feedback.js","F. Local caches","6483"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\panel_introduction_steps\panel_introduction_steps.js","F. Local caches","1805"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\render_coordinator\render_coordinator.js","F. Local caches","2888"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\report_view\report_view.js","F. Local caches","4427"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\request_link_icon\request_link_icon.js","F. Local caches","3742"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\settings\settings.js","F. Local caches","3947"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\spinners\spinners.js","F. Local caches","3000"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\srgb_overlay\srgb_overlay.js","F. Local caches","1854"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\suggestion_input\suggestion_input.js","F. Local caches","8632"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\survey_link\survey_link.js","F. Local caches","2425"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\switch\switch.js","F. Local caches","3052"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\text_editor\text_editor.js","F. Local caches","33656"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\text_prompt\text_prompt.js","F. Local caches","2593"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\tooltips\tooltips.js","F. Local caches","7504"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\components\tree_outline\tree_outline.js","F. Local caches","10880"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\legacy\legacy.js","F. Local caches","392551"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\legacy\components\color_picker\color_picker.js","F. Local caches","69016"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\legacy\components\cookie_table\cookie_table.js","F. Local caches","12345"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\legacy\components\data_grid\data_grid.js","F. Local caches","86243"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\legacy\components\inline_editor\inline_editor.js","F. Local caches","81330"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\legacy\components\object_ui\object_ui-meta.js","F. Local caches","305"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\legacy\components\object_ui\object_ui.js","F. Local caches","49600"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\legacy\components\perf_ui\perf_ui-meta.js","F. Local caches","1577"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\legacy\components\perf_ui\perf_ui.js","F. Local caches","132199"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\legacy\components\quick_open\quick_open-meta.js","F. Local caches","1521"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\legacy\components\quick_open\quick_open.js","F. Local caches","24534"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\legacy\components\source_frame\source_frame-meta.js","F. Local caches","1078"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\legacy\components\source_frame\source_frame.js","F. Local caches","49301"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\legacy\components\utils\utils.js","F. Local caches","28506"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\legacy\theme_support\theme_support.js","F. Local caches","3121"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\lit\lit.js","F. Local caches","539"
"node_modules\@react-native\debugger-frontend\dist\third-party\front_end\ui\visual_logging\visual_logging.js","F. Local caches","106834"
"node_modules\@react-native\debugger-shell\package.json","F. Local caches","1133"
"node_modules\@react-native\debugger-shell\README.md","F. Local caches","1499"
"node_modules\@react-native\debugger-shell\bin\react-native-devtools","F. Local caches","4676"
"node_modules\@react-native\debugger-shell\dist\index.d.ts","F. Local caches","209"
"node_modules\@react-native\debugger-shell\dist\index.js","F. Local caches","144"
"node_modules\@react-native\debugger-shell\dist\index.js.flow","F. Local caches","227"
"node_modules\@react-native\debugger-shell\dist\electron\BuildInfo.d.ts","F. Local caches","410"
"node_modules\@react-native\debugger-shell\dist\electron\BuildInfo.js","F. Local caches","166"
"node_modules\@react-native\debugger-shell\dist\electron\BuildInfo.js.flow","F. Local caches","272"
"node_modules\@react-native\debugger-shell\dist\electron\BuildInfo.js.tpl","F. Local caches","327"
"node_modules\@react-native\debugger-shell\dist\electron\index.d.ts","F. Local caches","209"
"node_modules\@react-native\debugger-shell\dist\electron\index.js","F. Local caches","857"
"node_modules\@react-native\debugger-shell\dist\electron\index.js.flow","F. Local caches","227"
"node_modules\@react-native\debugger-shell\dist\electron\MainInstanceEntryPoint.d.ts","F. Local caches","209"
"node_modules\@react-native\debugger-shell\dist\electron\MainInstanceEntryPoint.js","F. Local caches","4111"
"node_modules\@react-native\debugger-shell\dist\electron\MainInstanceEntryPoint.js.flow","F. Local caches","227"
"node_modules\@react-native\debugger-shell\dist\electron\preload.d.ts","F. Local caches","209"
"node_modules\@react-native\debugger-shell\dist\electron\preload.js","F. Local caches","952"
"node_modules\@react-native\debugger-shell\dist\electron\preload.js.flow","F. Local caches","227"
"node_modules\@react-native\debugger-shell\dist\electron\SettingsStore.d.ts","F. Local caches","1203"
"node_modules\@react-native\debugger-shell\dist\electron\SettingsStore.js","F. Local caches","2137"
"node_modules\@react-native\debugger-shell\dist\electron\SettingsStore.js.flow","F. Local caches","1194"
"node_modules\@react-native\debugger-shell\dist\electron\resources\icon.icns","F. Local caches","593214"
"node_modules\@react-native\debugger-shell\dist\electron\resources\icon.ico","F. Local caches","136851"
"node_modules\@react-native\debugger-shell\dist\electron\resources\icon.png","F. Local caches","120580"
"node_modules\@react-native\debugger-shell\dist\node\index.d.ts","F. Local caches","1572"
"node_modules\@react-native\debugger-shell\dist\node\index.js","F. Local caches","3214"
"node_modules\@react-native\debugger-shell\dist\node\index.js.flow","F. Local caches","2124"
"node_modules\@react-native\debugger-shell\dist\node\private\LaunchUtils.d.ts","F. Local caches","574"
